regime,method,shot,negative_shot,support_protocol,seed,temperature,threshold,metric,value
single_label,shuffled_anatomy_match,5,20,abundant_controls,0,0.2,nan,macro_f1,0.4557561179002126
single_label,shuffled_anatomy_match,5,20,abundant_controls,0,0.2,nan,accuracy,0.46000000834465027
single_label,shuffled_anatomy_match,5,20,abundant_controls,0,0.2,nan,nll,1.198024034500122
single_label,shuffled_anatomy_match,5,20,abundant_controls,0,0.2,nan,calibration_error,0.19081243872642517
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,auroc,0.6387466589609782
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,auprc,0.4492279688517253
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,macro_f1,0.444476455450058
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,accuracy,0.4493333399295807
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,nll,1.207935094833374
single_label,shuffled_anatomy_match,5,20,abundant_controls,1,0.2,nan,calibration_error,0.20926769077777863
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,auroc,0.6451606551806132
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,auprc,0.4642205039660136
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,macro_f1,0.45472898085912067
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,accuracy,0.4566666781902313
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,nll,1.1819546222686768
single_label,shuffled_anatomy_match,5,20,abundant_controls,2,0.2,nan,calibration_error,0.1923726499080658
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,auroc,0.633019338051478
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,auprc,0.4438204566637675
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,macro_f1,0.4520204762617747
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,accuracy,0.4560000002384186
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,nll,1.2152303457260132
single_label,shuffled_anatomy_match,5,20,abundant_controls,3,0.2,nan,calibration_error,0.19483110308647156
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,auroc,0.6420093377431234
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,auprc,0.45065468549728394
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,macro_f1,0.44498677055040997
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,accuracy,0.4506666660308838
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,nll,1.1913774013519287
single_label,shuffled_anatomy_match,5,20,abundant_controls,4,0.2,nan,calibration_error,0.19956403970718384
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,auroc,0.5288757681846619
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,auprc,0.27773047983646393
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,macro_f1,0.4084642827510834
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,accuracy,0.2588889002799988
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,nll,0.7139405012130737
multi_label,positive_prototype,1,1,balanced,0,10.0,0.1,calibration_error,0.2618591785430908
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,auroc,0.5500916242599487
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,auprc,0.2881384491920471
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,macro_f1,0.40792369842529297
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,accuracy,0.25866666436195374
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,nll,0.7138522267341614
multi_label,positive_prototype,1,1,balanced,1,10.0,0.1,calibration_error,0.26207515597343445
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,auroc,0.5318336884180704
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,auprc,0.28039581576983136
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,macro_f1,0.40905341506004333
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,accuracy,0.2594444453716278
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,nll,0.7138422131538391
multi_label,positive_prototype,1,1,balanced,2,10.0,0.1,calibration_error,0.2612898051738739
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,auroc,0.5321724613507589
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,auprc,0.28612756232420605
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,macro_f1,0.41487931211789447
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,accuracy,0.2643333375453949
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,nll,0.7135339379310608
multi_label,positive_prototype,1,1,balanced,3,10.0,0.1,calibration_error,0.25648584961891174
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,auroc,0.5413246154785156
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,auprc,0.2877227912346522
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,macro_f1,0.4117210805416107
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,accuracy,0.2616666555404663
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,nll,0.7136627435684204
multi_label,positive_prototype,1,1,balanced,4,10.0,0.1,calibration_error,0.2591025233268738
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,global_negative_centroid,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,global_negative_centroid,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,global_negative_centroid,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,global_negative_centroid,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,global_negative_centroid,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,random_residual,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,random_residual,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,random_residual,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,random_residual,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,random_residual,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,random_residual,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,random_residual,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,random_residual,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,random_residual,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,random_residual,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,random_residual,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,random_residual,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,random_residual,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,random_residual,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,random_residual,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,random_residual,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,random_residual,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,random_residual,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,random_residual,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,random_residual,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,random_residual,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,random_residual,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,random_residual,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,random_residual,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,random_residual,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,random_residual,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,random_residual,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,random_residual,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,random_residual,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,random_residual,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,metadata_matched_residual,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,metadata_matched_residual,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,metadata_matched_residual,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,metadata_matched_residual,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,metadata_matched_residual,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,full_embedding_matched_residual,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,full_embedding_matched_residual,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,full_embedding_matched_residual,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,full_embedding_matched_residual,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,full_embedding_matched_residual,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,anatomy_matched_residual,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,anatomy_matched_residual,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,anatomy_matched_residual,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,anatomy_matched_residual,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,anatomy_matched_residual,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,auroc,0.5195409655570984
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,auprc,0.273597185810407
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,macro_f1,0.4075730045636495
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,accuracy,0.26322221755981445
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,nll,0.705036997795105
multi_label,shuffled_anatomy_match,1,1,balanced,0,10.0,0.5,calibration_error,0.2532653212547302
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,auroc,0.5346696575482687
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,auprc,0.28397274017333984
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,macro_f1,0.40738874673843384
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,accuracy,0.26511111855506897
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,nll,0.7049342393875122
multi_label,shuffled_anatomy_match,1,1,balanced,1,10.0,0.5,calibration_error,0.2535644471645355
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,auroc,0.5229641795158386
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,auprc,0.27669114371140796
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,macro_f1,0.4090752104918162
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,accuracy,0.2647777795791626
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,nll,0.7048906087875366
multi_label,shuffled_anatomy_match,1,1,balanced,2,10.0,0.5,calibration_error,0.2527141869068146
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,auroc,0.5283605853716532
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,auprc,0.28291068971157074
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,macro_f1,0.4145305852095286
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,accuracy,0.26866665482521057
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,nll,0.7048887610435486
multi_label,shuffled_anatomy_match,1,1,balanced,3,10.0,0.5,calibration_error,0.24807116389274597
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,auroc,0.5280990401903788
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,auprc,0.28065595030784607
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,macro_f1,0.41125531991322833
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,accuracy,0.26677778363227844
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,nll,0.7049956917762756
multi_label,shuffled_anatomy_match,1,1,balanced,4,10.0,0.5,calibration_error,0.2507062554359436
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,auroc,0.5288757681846619
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,auprc,0.27773047983646393
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,macro_f1,0.4084642827510834
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,accuracy,0.2588889002799988
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,nll,0.7139405012130737
multi_label,positive_prototype,1,20,abundant_controls,0,10.0,0.1,calibration_error,0.2618591785430908
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,auroc,0.5500916242599487
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,auprc,0.2881384491920471
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,macro_f1,0.40792369842529297
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,accuracy,0.25866666436195374
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,nll,0.7138522267341614
multi_label,positive_prototype,1,20,abundant_controls,1,10.0,0.1,calibration_error,0.26207515597343445
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,auroc,0.5318336884180704
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,auprc,0.28039581576983136
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,macro_f1,0.40905341506004333
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,accuracy,0.2594444453716278
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,nll,0.7138422131538391
multi_label,positive_prototype,1,20,abundant_controls,2,10.0,0.1,calibration_error,0.2612898051738739
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,auroc,0.5321724613507589
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,auprc,0.28612756232420605
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,macro_f1,0.41487931211789447
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,accuracy,0.2643333375453949
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,nll,0.7135339379310608
multi_label,positive_prototype,1,20,abundant_controls,3,10.0,0.1,calibration_error,0.25648584961891174
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,auroc,0.5413246154785156
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,auprc,0.2877227912346522
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,macro_f1,0.4117210805416107
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,accuracy,0.2616666555404663
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,nll,0.7136627435684204
multi_label,positive_prototype,1,20,abundant_controls,4,10.0,0.1,calibration_error,0.2591025233268738
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,auroc,0.5333200494448344
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,auprc,0.28205249706904095
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,macro_f1,0.3736930588881175
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,accuracy,0.48188889026641846
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,nll,0.6940374374389648
multi_label,global_negative_centroid,1,20,abundant_controls,0,10.0,0.5,calibration_error,0.24250519275665283
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,auroc,0.553246796131134
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,auprc,0.2912229200204213
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,macro_f1,0.38678044080734253
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,accuracy,0.4978888928890228
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,nll,0.6936504244804382
multi_label,global_negative_centroid,1,20,abundant_controls,1,10.0,0.5,calibration_error,0.242649644613266
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,auroc,0.5379281838734945
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,auprc,0.28327763080596924
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,macro_f1,0.3762223720550537
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,accuracy,0.4936666786670685
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,nll,0.6938048601150513
multi_label,global_negative_centroid,1,20,abundant_controls,2,10.0,0.5,calibration_error,0.24180075526237488
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,auroc,0.5382250746091207
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,auprc,0.28706951439380646
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,macro_f1,0.37782834966977435
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,accuracy,0.48322221636772156
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,nll,0.693938136100769
multi_label,global_negative_centroid,1,20,abundant_controls,3,10.0,0.5,calibration_error,0.23707625269889832
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,auroc,0.540617048740387
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,auprc,0.2894990493853887
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,macro_f1,0.3782283663749695
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,accuracy,0.49344444274902344
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,nll,0.6937875747680664
multi_label,global_negative_centroid,1,20,abundant_controls,4,10.0,0.5,calibration_error,0.2396138310432434
multi_label,random_residual,1,20,abundant_controls,0,10.0,0.5,auroc,0.53001469373703
