regime,method,shot,negative_shot,support_protocol,temperature,threshold,class,metric,mean,std
multi_label,positive_prototype,1,1,balanced,10.0,0.1,No Finding,accuracy,0.26886667013168336,0.004463433105394739
multi_label,positive_prototype,1,1,balanced,10.0,0.1,No Finding,nll,0.7131534814834595,0.00034918845855598036
multi_label,positive_prototype,1,1,balanced,10.0,0.1,No Finding,calibration_error,0.2519036054611206,0.004449393619392194
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,auroc,0.5546229481697083,0.02178255561199162
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,auprc,0.21359049379825593,0.013250498199060736
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,f1,0.31895069479942323,0.0008425406225350692
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,accuracy,0.18973333537578582,0.0005962873907480687
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,nll,0.7196759223937989,7.16314996720573e-05
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Fracture,calibration_error,0.33108954429626464,0.0005780669505018047
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,auroc,0.5332084655761719,0.012606881332062534
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,auprc,0.34300925135612487,0.011081065769715773
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,f1,0.48849974274635316,0.004949313064876097
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,accuracy,0.323199999332428,0.004330767117120813
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,nll,0.7084694981575013,0.00037886986101955686
multi_label,positive_prototype,1,1,balanced,10.0,0.1,Cardiomegaly,calibration_error,0.1974942922592163,0.004300869183183896
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,global_negative_centroid,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,random_residual,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,random_residual,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,random_residual,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,metadata_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,full_embedding_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,anatomy_matched_residual,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,auroc,0.5142351508140564,0.006441779587017817
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,auprc,0.28920015692710876,0.004419789074541803
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,f1,0.42226208448410035,0.005640983012814239
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,accuracy,0.27273333072662354,0.0037520404251949837
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,nll,0.7047569870948791,0.00016789282884332557
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,No Finding,calibration_error,0.24348987340927125,0.004445018564479311
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,auroc,0.5362371921539306,0.01933653131604585
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,auprc,0.2056979328393936,0.008100464190882123
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,f1,0.31907349824905396,0.0010772087824920974
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,accuracy,0.19560000002384187,0.0007958246626937796
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,nll,0.7085567355155945,0.0002225342649553529
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Fracture,calibration_error,0.32267849445343016,0.0005783888904162675
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,auroc,0.5297083139419556,0.009888622417312597
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,auprc,0.3437985360622406,0.010648125353612726
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,f1,0.4885581374168396,0.005006265109876192
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,accuracy,0.32879999876022337,0.004592259344107585
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,nll,0.7015339851379394,0.0003555529333645799
multi_label,shuffled_anatomy_match,1,1,balanced,10.0,0.5,Cardiomegaly,calibration_error,0.18882465362548828,0.004279581630136226
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,auroc,0.5227474808692932,0.0035889085168593136
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,auprc,0.2954693138599396,0.008192055245231642
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,f1,0.42377463579177854,0.005551589383679622
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,accuracy,0.26886667013168336,0.004463433105394739
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,nll,0.7131534814834595,0.00034918845855598036
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,No Finding,calibration_error,0.2519036054611206,0.004449393619392194
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,auroc,0.5546229481697083,0.02178255561199162
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,auprc,0.21359049379825593,0.013250498199060736
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,f1,0.31895069479942323,0.0008425406225350692
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,accuracy,0.18973333537578582,0.0005962873907480687
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,nll,0.7196759223937989,7.16314996720573e-05
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Fracture,calibration_error,0.33108954429626464,0.0005780669505018047
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,auroc,0.5332084655761719,0.012606881332062534
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,auprc,0.34300925135612487,0.011081065769715773
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,f1,0.48849974274635316,0.004949313064876097
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,accuracy,0.323199999332428,0.004330767117120813
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,nll,0.7084694981575013,0.00037886986101955686
multi_label,positive_prototype,1,20,abundant_controls,10.0,0.1,Cardiomegaly,calibration_error,0.1974942922592163,0.004300869183183896
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,auroc,0.5206568479537964,0.004833708244764421
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,auprc,0.29212613105773927,0.0037462065393123398
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,f1,0.3800714075565338,0.005533300043313924
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,accuracy,0.4791999995708466,0.008719706012812094
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,nll,0.6941739439964294,0.0001664651896557673
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,No Finding,calibration_error,0.23258193731307983,0.004417596835843128
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,auroc,0.556348729133606,0.021677889601762985
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,auprc,0.21623985171318055,0.012596490007965888
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,f1,0.3153201103210449,0.015101641902471617
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,accuracy,0.48333332538604734,0.010839739833941778
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,nll,0.6941490173339844,0.00026676057270952645
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Fracture,calibration_error,0.31160051822662355,0.0005783552281486379
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auroc,0.54499671459198,0.015407695280418798
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auprc,0.3515069842338562,0.011936977002011668
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,f1,0.4402600347995758,0.011854626357350682
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,accuracy,0.5075333297252655,0.01405268559845187
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,nll,0.6932081460952759,0.00042077178959556196
multi_label,global_negative_centroid,1,20,abundant_controls,10.0,0.5,Cardiomegaly,calibration_error,0.17800498008728027,0.004310608448860391
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,auroc,0.77498779296875,0.008708182092605833
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,auprc,0.6762887120246888,0.011751026504157037
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,f1,0.5075361013412476,0.006605803818407413
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,accuracy,0.5785333275794983,0.006058046157422751
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,nll,0.6891448855400085,0.00028779507448714516
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,No Finding,calibration_error,0.23326690196990968,0.0044494785692540265
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,auroc,0.428097265958786,0.013672472510014202
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,auprc,0.15387807488441468,0.00328438264853677
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,f1,0.25773411989212036,0.01637667471739248
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,accuracy,0.4287999987602234,0.01112703768062934
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,nll,0.697170615196228,0.00021276781521101468
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Fracture,calibration_error,0.3123602747917175,0.000511319644019507
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auroc,0.41531599760055543,0.015310390889729873
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auprc,0.2623942196369171,0.007198636434466696
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,f1,0.3745948910713196,0.011297858026470466
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,accuracy,0.43286666870117185,0.009702805263586325
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,nll,0.6967884063720703,0.0003634162807453424
multi_label,random_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,calibration_error,0.17882128953933715,0.004283638695954869
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auroc,0.5197142243385315,0.002461668288806212
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auprc,0.29149778485298156,0.0050154084830281165
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,f1,0.3779643177986145,0.006714566747740107
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,accuracy,0.4711999952793121,0.008241497956773949
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,nll,0.6942419886589051,0.00012292389317504056
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,calibration_error,0.23261152505874633,0.0044459387901649465
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auroc,0.525367271900177,0.02054449009389467
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auprc,0.2007407307624817,0.012009858693244554
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,f1,0.3003396153450012,0.012181595285187601
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,accuracy,0.46766666173934934,0.010024967095729637
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,nll,0.6945530056953431,0.0002923574997924674
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,calibration_error,0.31158154010772704,0.0005579220160714067
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auroc,0.5341763257980346,0.019681055093047697
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auprc,0.3431355834007263,0.01457623071842529
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,f1,0.43780933022499086,0.01730756205661025
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,accuracy,0.4990666687488556,0.016762063663840816
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,nll,0.6934685111045837,0.0004502079819397136
multi_label,metadata_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,calibration_error,0.17800867557525635,0.00433893297916071
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auroc,0.5172793149948121,0.004542571091665301
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auprc,0.28942607045173646,0.0055870247634680825
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,f1,0.37716209292411806,0.0048858177635349755
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,accuracy,0.47400000095367434,0.007792446128936079
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,nll,0.6941860318183899,0.00015660784390653012
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,calibration_error,0.23252149820327758,0.004416553367506718
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auroc,0.5443364024162293,0.021012883590722446
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auprc,0.2101265400648117,0.011995181272284532
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,f1,0.3118817925453186,0.011088642729584715
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,accuracy,0.4749333322048187,0.008555044409958343
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,nll,0.6943443298339844,0.00024372974935783773
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,calibration_error,0.3115804195404053,0.0005668339226148348
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auroc,0.5404416203498841,0.015719533357514283
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auprc,0.34994466304779054,0.011549047428494679
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,f1,0.4382540822029114,0.012828167260147964
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,accuracy,0.5014666676521301,0.017140920972670844
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,nll,0.6933794140815734,0.0003757562430611597
multi_label,full_embedding_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,calibration_error,0.17800843715667725,0.004299593689831789
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auroc,0.5184752583503723,0.00423907350018722
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,auprc,0.2907429218292236,0.004437494489419894
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,f1,0.37758828997612,0.0047265581460275265
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,accuracy,0.4794000029563904,0.007440132256249095
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,nll,0.694195032119751,0.000166676889076388
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,No Finding,calibration_error,0.23256994485855104,0.004413419797991168
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auroc,0.5509227275848388,0.021277259537230496
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,auprc,0.21353458166122435,0.012861456111175278
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,f1,0.3145216703414917,0.014645324971008617
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,accuracy,0.48220000267028806,0.011315185509478656
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,nll,0.6942559599876403,0.000279956031880305
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Fracture,calibration_error,0.3116255640983582,0.000569412542753019
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auroc,0.5430211544036865,0.015429759459152015
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,auprc,0.35088372230529785,0.011590498630883213
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,f1,0.4384202539920807,0.013010722293869955
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,accuracy,0.5059333324432373,0.014117380679293044
multi_label,anatomy_matched_residual,1,20,abundant_controls,10.0,0.5,Cardiomegaly,nll,0.6932589530944824,0.00041711369466000176
