pair,target,confounder,method,shot,metric,mean,std
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,false_positive_c0d1,0.5288602471351623,0.01032162519192343
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,sms_raw_logit,0.31050752103328705,0.08623045950982632
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,sms_normalized_logit,0.3601114273071289,0.10435076332534383
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,support_swap_flip_rate,0.029000000655651094,0.03974921476777647
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,support_swap_error_gap,0.007000005245208741,0.00974679728018535
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,worst_support_panel_error,0.5120000004768371,0.019557613707093902
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,d0_auroc,0.420959997177124,0.049289829357984496
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,d0_auprc,0.48333128094673156,0.045698923885293105
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,d1_auroc,0.49895999431610105,0.06443203809448063
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,d1_auprc,0.5251072466373443,0.06792917335613015
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,worst_nuisance_auroc,0.4091199994087219,0.0343737070540711
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,worst_nuisance_auprc,0.46999486088752745,0.03623982136847245
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,auroc,0.7945799946784973,0.037854150104248134
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,auprc,0.7894466519355774,0.04121552943268415
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,f1,0.7370705723762512,0.03360347593298727
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,brier,0.19646929800510407,0.01714110873539701
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,ece,0.1308242306113243,0.010363073527308957
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,false_positive_c0d1,0.5644042134284973,0.04316142872853038
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,sms_raw_logit,0.4089989960193634,0.06221736803378754
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,sms_normalized_logit,0.4444664061069489,0.08066212808510649
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,support_swap_flip_rate,0.16300000101327897,0.03817721730135475
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,support_swap_error_gap,0.017000001668930054,0.012549914551259358
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,worst_support_panel_error,0.30899999737739564,0.0381444696210072
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,d0_auroc,0.8627999901771546,0.032677822623013004
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,d0_auprc,0.8640003681182862,0.03451101761697347
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,d1_auroc,0.7366400003433228,0.058524937818220754
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,d1_auprc,0.7323345422744751,0.06897573957144804
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,worst_nuisance_auroc,0.7366400003433228,0.058524937818220754
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,1,worst_nuisance_auprc,0.7323345422744751,0.06897573957144804
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,auroc,0.8017599940299988,0.02529194691774614
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,auprc,0.7941783547401429,0.02615936027312617
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,f1,0.7485483288764954,0.028000883529669705
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,brier,0.19457078874111175,0.015520453723474773
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,ece,0.12542406022548674,0.02665688092506016
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,false_positive_c0d1,0.565917682647705,0.045419424446082636
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,sms_raw_logit,0.24968918561935424,0.03587864567389898
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,sms_normalized_logit,0.24414123296737672,0.04370166313494758
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,support_swap_flip_rate,0.0780000001192093,0.018574174453730805
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,support_swap_error_gap,0.01199999451637268,0.008366603863022785
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,worst_support_panel_error,0.29299999475479127,0.032710855615557866
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,d0_auroc,0.8677600026130676,0.025286505116288827
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,d0_auprc,0.869291079044342,0.031273366736890365
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,d1_auroc,0.7452800035476684,0.04323460489996503
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,d1_auprc,0.7424096584320068,0.04774801569974377
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,worst_nuisance_auroc,0.7452800035476684,0.04323460489996503
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,3,worst_nuisance_auprc,0.7424096584320068,0.04774801569974377
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,auroc,0.8049199938774109,0.01889172754667666
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,auprc,0.803916597366333,0.014168688472041713
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,f1,0.7432286500930786,0.02490948936798041
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,brier,0.19337953329086305,0.014100915366676254
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,ece,0.12322908490896226,0.022080150238255148
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,false_positive_c0d1,0.5635435461997986,0.04443330253820501
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,sms_raw_logit,0.20212314128875733,0.048586304190632756
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,sms_normalized_logit,0.19059821367263793,0.05272482893192762
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,support_swap_flip_rate,0.06700000017881394,0.018234582912891036
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,support_swap_error_gap,0.015000003576278686,0.009354138528644718
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,worst_support_panel_error,0.2939999997615814,0.03361547315101832
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,d0_auroc,0.8682399988174438,0.019077951777151117
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,d0_auprc,0.8712913393974304,0.024089730813293197
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,d1_auroc,0.7536799907684326,0.036866678591435144
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,d1_auprc,0.7626004576683044,0.03755762566044006
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,worst_nuisance_auroc,0.7536799907684326,0.036866678591435144
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,5,worst_nuisance_auprc,0.7626004576683044,0.03755762566044006
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,auroc,0.8037600040435791,0.02098591065327704
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,auprc,0.8003350973129273,0.01807395263640282
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,f1,0.7515926837921143,0.02756118893492513
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,brier,0.19247412383556367,0.015118788010208302
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,ece,0.12170463055372238,0.02257850979859782
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,false_positive_c0d1,0.5598948121070861,0.047236179668518286
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,sms_raw_logit,0.1670336976647377,0.058972219473025424
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,sms_normalized_logit,0.15216715186834334,0.05749338501881804
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,support_swap_flip_rate,0.04800000041723251,0.016046808005400256
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,support_swap_error_gap,0.013999998569488525,0.008215832341071054
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,worst_support_panel_error,0.28799999952316285,0.02906888725479824
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,d0_auroc,0.8656000018119812,0.017204640362474533
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,d0_auprc,0.8704724311828613,0.020799346824393557
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,d1_auroc,0.7497599959373474,0.04104299792711073
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,d1_auprc,0.7532981872558594,0.046061897002640725
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,worst_nuisance_auroc,0.7497599959373474,0.04104299792711073
Edema__Cardiomegaly,Edema,Cardiomegaly,anchored_iera,10,worst_nuisance_auprc,0.7532981872558594,0.046061897002640725
