pair,target,confounder,method,rho,shot,seed,metric,value
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,4,d0_auroc,0.5077000260353088
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,4,d1_auroc,0.5080500245094299
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,3,4,worst_nuisance_auroc,0.5077000260353088
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,auroc,0.5364500284194946
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,auprc,0.5220633745193481
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,brier,0.24940654635429382
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,ece,0.01183862704783678
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,sms_raw_logit,0.011532802134752274
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,sms_fixed_reference,0.695903480052948
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,ranking_disagreement,0.4995613992214203
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,d0_auroc,0.5497000217437744
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,d1_auroc,0.5248000025749207
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,5,4,worst_nuisance_auroc,0.5248000025749207
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,auroc,0.5287250280380249
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,auprc,0.5058927536010742
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,brier,0.24983881413936615
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,ece,0.017342213541269302
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,sms_raw_logit,0.00827445276081562
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,sms_fixed_reference,0.6963502764701843
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,ranking_disagreement,0.47857141494750977
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,d0_auroc,0.5738999843597412
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,d1_auroc,0.48590001463890076
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.8,10,4,worst_nuisance_auroc,0.48590001463890076
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,auroc,0.6368499994277954
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,auprc,0.6117652058601379
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,f1,0.6827458143234253
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,brier,0.2381109744310379
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,ece,0.06888558715581894
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,sms_raw_logit,0.027603529393672943
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,sms_fixed_reference,0.6670204401016235
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,ranking_disagreement,0.47180449962615967
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,support_swap_flip_rate,0.32749998569488525
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,d0_auroc,0.6466000080108643
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,d1_auroc,0.6292999982833862
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,1,4,worst_nuisance_auroc,0.6292999982833862
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,auroc,0.6356499791145325
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,auprc,0.6144262552261353
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,f1,0.6678898930549622
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,brier,0.234418585896492
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,ece,0.05743810161948204
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,sms_raw_logit,0.014390859752893448
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,sms_fixed_reference,0.6554638743400574
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,ranking_disagreement,0.45308151841163635
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,support_swap_flip_rate,0.2574999928474426
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,d0_auroc,0.6837000250816345
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,d1_auroc,0.5902000069618225
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,3,4,worst_nuisance_auroc,0.5902000069618225
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,auroc,0.7017250061035156
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,auprc,0.6760865449905396
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,f1,0.6832740306854248
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,brier,0.22437122464179993
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,ece,0.060686320066452026
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,sms_raw_logit,0.011654815636575222
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,sms_fixed_reference,0.6018149852752686
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,ranking_disagreement,0.4128696620464325
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,support_swap_flip_rate,0.23000000417232513
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,d0_auroc,0.7605000138282776
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,d1_auroc,0.6481999754905701
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,5,4,worst_nuisance_auroc,0.6481999754905701
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,auroc,0.7397750020027161
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,auprc,0.7260779738426208
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,f1,0.69532710313797
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,brier,0.2196754515171051
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,ece,0.09232013672590256
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,sms_raw_logit,0.008174081332981586
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,sms_fixed_reference,0.5484654307365417
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,ranking_disagreement,0.3606310784816742
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,support_swap_flip_rate,0.17499999701976776
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,d0_auroc,0.8119999766349792
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,d1_auroc,0.6682000160217285
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.8,10,4,worst_nuisance_auroc,0.6682000160217285
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,auroc,0.5039499998092651
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,auprc,0.5048751831054688
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,brier,0.25027310848236084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,ece,0.0060198078863322735
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,sms_raw_logit,0.014526759274303913
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,sms_fixed_reference,0.3999873995780945
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,ranking_disagreement,0.4911278188228607
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,d0_auroc,0.5148000121116638
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,d1_auroc,0.4952000081539154
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,1,4,worst_nuisance_auroc,0.4952000081539154
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,auroc,0.5191624760627747
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,auprc,0.523277997970581
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,brier,0.2497696429491043
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,ece,0.013609535992145538
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,sms_raw_logit,0.008211381733417511
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,sms_fixed_reference,0.40308406949043274
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,ranking_disagreement,0.4791664183139801
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,d0_auroc,0.5130000114440918
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,d1_auroc,0.5264999866485596
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,3,4,worst_nuisance_auroc,0.5130000114440918
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,auroc,0.5497750043869019
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,auprc,0.5419914126396179
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,brier,0.24910762906074524
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,ece,0.010700050741434097
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,sms_raw_logit,0.006800390314310789
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,sms_fixed_reference,0.4103439450263977
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,ranking_disagreement,0.5028195381164551
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,d0_auroc,0.5593000054359436
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,d1_auroc,0.5403000116348267
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,5,4,worst_nuisance_auroc,0.5403000116348267
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,auroc,0.5437999963760376
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,auprc,0.5238111615180969
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,brier,0.24973517656326294
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,ece,0.009163862094283104
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,sms_raw_logit,0.004856457002460957
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,sms_fixed_reference,0.40870317816734314
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,ranking_disagreement,0.4760902225971222
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,d0_auroc,0.5877000093460083
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,d1_auroc,0.4982999861240387
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.5,10,4,worst_nuisance_auroc,0.4982999861240387
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,auroc,0.6442999839782715
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,auprc,0.6297470927238464
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,f1,0.6724738478660583
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,brier,0.23531025648117065
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,ece,0.039445213973522186
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,sms_raw_logit,0.0147787444293499
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,sms_fixed_reference,0.35711827874183655
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,ranking_disagreement,0.4543916583061218
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,support_swap_flip_rate,0.20999999344348907
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,d0_auroc,0.659500002861023
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,d1_auroc,0.631600022315979
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,1,4,worst_nuisance_auroc,0.631600022315979
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,auroc,0.6523000001907349
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,auprc,0.6208184957504272
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,f1,0.6870503425598145
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,brier,0.23485715687274933
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,ece,0.059392768889665604
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,sms_raw_logit,0.008288277313113213
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,sms_fixed_reference,0.37750810384750366
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,ranking_disagreement,0.449298232793808
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,support_swap_flip_rate,0.23499999940395355
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,d0_auroc,0.7081000208854675
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,d1_auroc,0.597100019454956
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,3,4,worst_nuisance_auroc,0.597100019454956
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,auroc,0.713450014591217
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,auprc,0.6879551410675049
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,f1,0.684303343296051
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,brier,0.22998347878456116
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,ece,0.10583160817623138
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,sms_raw_logit,0.007019675336778164
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,sms_fixed_reference,0.3624721169471741
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,ranking_disagreement,0.41401001811027527
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,support_swap_flip_rate,0.17499999701976776
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,d0_auroc,0.7721999883651733
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,d1_auroc,0.6577000021934509
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,5,4,worst_nuisance_auroc,0.6577000021934509
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,auroc,0.7587500214576721
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,auprc,0.7378854751586914
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,f1,0.7151051759719849
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,brier,0.2278122901916504
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,ece,0.11451194435358047
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,sms_raw_logit,0.004970377776771784
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,sms_fixed_reference,0.33350294828414917
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,ranking_disagreement,0.35291168093681335
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,support_swap_flip_rate,0.2175000011920929
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,d0_auroc,0.8256000280380249
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,d1_auroc,0.6931999921798706
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.5,10,4,worst_nuisance_auroc,0.6931999921798706
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,auroc,0.5027250051498413
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,auprc,0.5083369016647339
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,brier,0.25037482380867004
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,ece,0.004066559486091137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,sms_raw_logit,0.009949218481779099
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,sms_fixed_reference,0.27394700050354004
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,ranking_disagreement,0.49302005767822266
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,d0_auroc,0.515500009059906
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,d1_auroc,0.4941999912261963
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,1,4,worst_nuisance_auroc,0.4941999912261963
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,auroc,0.5237625241279602
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,auprc,0.5212957859039307
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,brier,0.2501523494720459
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,ece,0.028827397152781487
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,sms_raw_logit,0.005603620782494545
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,sms_fixed_reference,0.2750731110572815
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,ranking_disagreement,0.46734336018562317
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,d0_auroc,0.5217999815940857
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,d1_auroc,0.5260999798774719
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,3,4,worst_nuisance_auroc,0.5217999815940857
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,auroc,0.549875020980835
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,auprc,0.5324947237968445
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,brier,0.24886929988861084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,ece,0.029349500313401222
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,sms_raw_logit,0.00470815971493721
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,sms_fixed_reference,0.2840961515903473
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,ranking_disagreement,0.4971804618835449
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,d0_auroc,0.5629000067710876
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,d1_auroc,0.5375000238418579
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,5,4,worst_nuisance_auroc,0.5375000238418579
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,auroc,0.5519624948501587
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,auprc,0.5268163084983826
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,brier,0.249445378780365
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,ece,0.012851756066083908
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,sms_raw_logit,0.0034123773220926523
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,sms_fixed_reference,0.287174254655838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,ranking_disagreement,0.47884058952331543
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,d0_auroc,0.5974500179290771
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,d1_auroc,0.5041999816894531
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.3,10,4,worst_nuisance_auroc,0.5041999816894531
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,auroc,0.6335499882698059
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,auprc,0.6147683262825012
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,f1,0.6815642714500427
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,brier,0.23773425817489624
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,ece,0.052706457674503326
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,sms_raw_logit,0.010455181822180748
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,sms_fixed_reference,0.25264233350753784
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,ranking_disagreement,0.4548553228378296
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,support_swap_flip_rate,0.3075000047683716
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,d0_auroc,0.6499000191688538
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,d1_auroc,0.6208999752998352
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,1,4,worst_nuisance_auroc,0.6208999752998352
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,auroc,0.6486999988555908
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,auprc,0.6229950189590454
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,brier,0.2377232015132904
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,ece,0.07180982828140259
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,sms_raw_logit,0.005830307491123676
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,sms_fixed_reference,0.26555439829826355
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,ranking_disagreement,0.4413895010948181
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,support_swap_flip_rate,0.3449999988079071
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,d0_auroc,0.7014999985694885
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,d1_auroc,0.5964000225067139
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,3,4,worst_nuisance_auroc,0.5964000225067139
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,auroc,0.7148749828338623
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,auprc,0.6955001354217529
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,f1,0.7007575631141663
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.3,5,4,brier,0.23437613248825073
