pair,target,confounder,method,rho,shot,metric,n_seeds,mean,std,ci95_low,ci95_high
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,auroc,5,0.5388399958610535,0.029360011496713415,0.5131048111025375,0.5645751806195695
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,auprc,5,0.5300280630588532,0.02304464098391574,0.5098285446260649,0.5502275814916415
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,f1,5,0.6650574922561645,0.0035982677962150466,0.6619034714698792,0.6682115130424499
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,brier,5,0.24920862317085266,0.0011533855659905056,0.2481976361471625,0.2502196101945428
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,ece,5,0.019632701575756074,0.01513164197691311,0.006369232587701803,0.03289617056381035
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,sms_raw_logit,5,0.013277857191860675,0.0029590398458003873,0.010684144408471333,0.015871569975250018
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,sms_fixed_reference,5,0.8276032328605651,0.16512260821902797,0.6828668852334389,0.9723395804876914
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,ranking_disagreement,5,0.5033420979976654,0.01349722486863835,0.49151125877062596,0.5151729372247048
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,support_swap_flip_rate,5,0.05049999952316284,0.11292143179749908,-0.04847999954223633,0.149479998588562
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,d0_auroc,5,0.5391199946403503,0.02402595359919026,0.5180603177753086,0.560179671505392
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,d1_auroc,5,0.5386599898338318,0.034612603851874965,0.5083207048781349,0.5689992747895287
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,5,worst_nuisance_auroc,5,0.5334999918937683,0.02991027257089404,0.5072824820376942,0.5597175017498424
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,auroc,5,0.5627175092697143,0.03268722970814096,0.5340658891612812,0.5913691293781475
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,auprc,5,0.5487075924873352,0.027410774812712663,0.5246809890148467,0.5727341959598238
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,f1,5,0.6657740712165833,0.0012222702833265319,0.664702704075948,0.6668454383572185
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,brier,5,0.24761370718479156,0.0017742117932772752,0.24605854197970164,0.24916887238988147
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,ece,5,0.027506360691040753,0.018423971255696604,0.011357037850890764,0.043655683531190745
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,sms_raw_logit,5,0.010323645919561386,0.00225658846099955,0.008345658922715028,0.012301632916407745
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,sms_fixed_reference,5,0.8612302899360657,0.1882206257842898,0.6962476372397468,1.0262129426323845
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,ranking_disagreement,5,0.49565414190292356,0.016173658208213516,0.48147730541714573,0.5098309783887014
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,support_swap_flip_rate,5,0.021000000089406966,0.0292403829541635,-0.004630325628258228,0.04663032580707216
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,d0_auroc,5,0.5648399949073791,0.01863055884663734,0.5485095900597418,0.5811703997550165
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,d1_auroc,5,0.5612800061702728,0.059137870886716085,0.5094433768261301,0.6131166355144156
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.9,10,worst_nuisance_auroc,5,0.543259996175766,0.043271728750012776,0.5053306535960935,0.5811893387554385
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,auroc,5,0.617929995059967,0.015916187405328363,0.6039788416834385,0.6318811484364956
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,auprc,5,0.6081770896911621,0.01606833214039002,0.5940925755743871,0.6222616038079372
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,f1,5,0.6668930768966674,0.001703404971085438,0.6653999766077127,0.6683861771856222
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,brier,5,0.24185602068901063,0.002482172598691309,0.2396803004772867,0.24403174090073457
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,ece,5,0.0568344347178936,0.017535733996252217,0.041463686163511794,0.0722051832722754
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,sms_raw_logit,5,0.026159242913126945,0.004964354104918127,0.02180779468187994,0.03051069114437395
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,sms_fixed_reference,5,0.6425155699253082,0.10647513084098295,0.5491860027796484,0.7358451370709681
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,ranking_disagreement,5,0.4711315333843231,0.009587343450532006,0.46272785632614455,0.4795352104425017
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,support_swap_flip_rate,5,0.09749999940395356,0.11107429909204324,0.00013908354135644396,0.19486091526655067
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,d0_auroc,5,0.6339800000190735,0.01178291918166708,0.6236518159797447,0.6443081840584023
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,d1_auroc,5,0.6025799989700318,0.03243134828433926,0.5741526688186563,0.6310073291214072
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,1,worst_nuisance_auroc,5,0.5992599964141846,0.028263195641430518,0.5744862131416637,0.6240337796867055
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,auroc,5,0.6364000082015991,0.013292233469612376,0.6247488518581454,0.6480511645450528
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,auprc,5,0.617906141281128,0.02846723069572123,0.5929535133981418,0.6428587691641141
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,f1,5,0.6729622125625611,0.011722503199856292,0.6626869854661968,0.6832374396589254
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,brier,5,0.23795081675052643,0.0028958748470822773,0.23541247052966258,0.24048916297139028
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,ece,5,0.05581082329154015,0.021296855693084163,0.03714330621313823,0.07447834036994207
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,sms_raw_logit,5,0.016274993680417536,0.0030653740277887757,0.013588074876999107,0.018961912483835965
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,sms_fixed_reference,5,0.7073147654533386,0.14223289370323466,0.5826421372222202,0.831987393684457
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,ranking_disagreement,5,0.4508707523345947,0.017176206903847215,0.4358151431714141,0.46592636149777533
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,support_swap_flip_rate,5,0.21050000041723252,0.08311137349167384,0.13764966953157587,0.28335033130288917
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,d0_auroc,5,0.6702399969100952,0.037745906380797674,0.637154251194491,0.7033257426256994
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,d1_auroc,5,0.6044199943542481,0.027109269458017518,0.5806576719774815,0.6281823167310147
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,3,worst_nuisance_auroc,5,0.6039199948310852,0.026465779695873097,0.5807217160999029,0.6271182735622675
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,auroc,5,0.6654299974441529,0.007473242914224961,0.6588794112100712,0.6719805836782345
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,auprc,5,0.6393839120864868,0.02075911410121936,0.6211877462955504,0.6575800778774232
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,f1,5,0.6799131035804749,0.0195267147624705,0.6627971834387109,0.6970290237222388
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,brier,5,0.23229400515556337,0.0026068721535280385,0.2300089809647389,0.23457902934638783
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,ece,5,0.06684490144252778,0.01089017528938705,0.057299241926816284,0.07639056095823926
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,sms_raw_logit,5,0.01270094495266676,0.0030686368422727737,0.01001116616625453,0.015390723739078991
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,sms_fixed_reference,5,0.6952896237373352,0.14365077731912101,0.5693741657196892,0.8212050817549811
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,ranking_disagreement,5,0.40156694054603576,0.024196517701360817,0.38035775765362,0.4227761234384515
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,support_swap_flip_rate,5,0.30750000178813935,0.04398153040921132,0.2689484906223468,0.3460515129539319
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,d0_auroc,5,0.7035800099372864,0.03510937411799581,0.6728052866445647,0.7343547332300081
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,d1_auroc,5,0.6246999979019165,0.028160616435239726,0.600016129268019,0.6493838665358141
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,5,worst_nuisance_auroc,5,0.6215799927711487,0.022793680374785432,0.6016004510111829,0.6415595345311146
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,auroc,5,0.6918375015258789,0.014654363907738902,0.6789923852109072,0.7046826178408505
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,auprc,5,0.6519631147384644,0.02437757461359631,0.6305952284651352,0.6733310010117936
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,f1,5,0.7000527739524841,0.01841578857357163,0.6839106235494542,0.716194924355514
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,brier,5,0.2276376813650131,0.004881245450257178,0.22335908108149155,0.23191628164853467
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,ece,5,0.07595372647047043,0.020356753171587076,0.058110245584471996,0.09379720735646885
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,sms_raw_logit,5,0.010083359107375145,0.0021222332121998274,0.008223139678553218,0.011943578536197073
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,sms_fixed_reference,5,0.6892982482910156,0.14042482177293836,0.5662104649836832,0.812386031598348
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,ranking_disagreement,5,0.3782866060733795,0.013110302243627246,0.36679491948063064,0.38977829266612835
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,support_swap_flip_rate,5,0.2770000010728836,0.038826539579065636,0.24296703859557187,0.3110329635501953
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,d0_auroc,5,0.7396099925041199,0.0391587148736317,0.7052858655434826,0.7739341194647571
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,d1_auroc,5,0.6415800094604492,0.022856008326397385,0.6215458348420959,0.6616141840788026
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.9,10,worst_nuisance_auroc,5,0.6415800094604492,0.022856008326397385,0.6215458348420959,0.6616141840788026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,auroc,5,0.5168600022792816,0.01976946544744398,0.499531301780509,0.5341887027780543
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,auprc,5,0.5205355167388916,0.024530545596496138,0.4990335454871536,0.5420374879906297
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,brier,5,0.2495743602514267,0.0005392052808704193,0.24910172598398028,0.25004699451887313
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,ece,5,0.007903650542721153,0.013871098868592743,-0.004254903694454014,0.02006220477989632
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,sms_raw_logit,5,0.020726553350687026,0.004689985823400416,0.016615599521750634,0.02483750717962342
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,sms_fixed_reference,5,0.5442897319793701,0.1416794275680901,0.4201022382056113,0.668477225753129
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,ranking_disagreement,5,0.5064875483512878,0.012147385980335879,0.4958398950773119,0.5171352016252637
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,support_swap_flip_rate,5,0.0,0.0,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,d0_auroc,5,0.5194799900054932,0.04217483389576038,0.48251211815746564,0.5564478618535207
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,d1_auroc,5,0.5146600008010864,0.014269294126111285,0.5021524130315725,0.5271675885706003
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,1,worst_nuisance_auroc,5,0.49908000230789185,0.03203493616601744,0.47100014269843593,0.5271598619173478
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,auroc,5,0.5371399879455566,0.025206333657410564,0.5150456623411244,0.5592343135499889
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,auprc,5,0.5351641416549683,0.026685604460594013,0.5117731780219008,0.5585551052880358
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,brier,5,0.24947834610939026,0.0006945493044821893,0.2488695468016397,0.25008714541714083
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,ece,5,0.014226272236555815,0.009596539343995805,0.0058145346223608795,0.022638009850750748
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,sms_raw_logit,5,0.013243282213807106,0.0036282192478289082,0.010063007822643017,0.016423556604971197
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,sms_fixed_reference,5,0.6313483655452728,0.17671080804797842,0.4764545129168277,0.786242218173718
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,ranking_disagreement,5,0.49560150504112244,0.024682199786095857,0.47396660303119353,0.5172364070510513
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,support_swap_flip_rate,5,0.0,0.0,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,d0_auroc,5,0.550440001487732,0.030369610323377268,0.5238198643394976,0.5770601386359664
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,d1_auroc,5,0.523580002784729,0.030693012620933182,0.49667639102410016,0.550483614545358
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,3,worst_nuisance_auroc,5,0.5206400036811829,0.03209147441024407,0.49251058611561865,0.5487694212467472
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,auroc,5,0.5398275017738342,0.027392641161558446,0.5158167931473968,0.5638382104002716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,auprc,5,0.5317572951316833,0.028954160581909392,0.5063778543849864,0.5571367358783803
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,brier,5,0.24982849061489104,0.0027141791946472924,0.247449407655411,0.25220757357437107
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,ece,5,0.025341143645346165,0.015273704031599389,0.011953151776061585,0.038729135514630746
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,sms_raw_logit,5,0.010575862787663936,0.0029532952806752616,0.007987185337618007,0.013164540237709865
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,sms_fixed_reference,5,0.6596491158008575,0.16866810243309016,0.5118050054717529,0.8074932261299621
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,ranking_disagreement,5,0.493548846244812,0.022262607840594785,0.47403481008552,0.5130628824041039
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,support_swap_flip_rate,5,0.0,0.0,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,d0_auroc,5,0.5403899908065796,0.02527381144741376,0.5182365183113832,0.562543463301776
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,d1_auroc,5,0.540040010213852,0.03286280226508518,0.5112344939738731,0.5688455264538308
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,5,worst_nuisance_auroc,5,0.5332199990749359,0.02730919307698195,0.5092824359196629,0.5571575622302088
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,auroc,5,0.5588199973106385,0.030552984271868488,0.5320391258096656,0.5856008688116113
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,auprc,5,0.5502265214920044,0.030417148201310456,0.5235647155565566,0.5768883274274521
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,f1,5,0.6662147045135498,0.001010662524305636,0.6653288197517395,0.6671005892753601
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,brier,5,0.24723100960254668,0.00233417761246861,0.2451850127158358,0.24927700648925757
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,ece,5,0.029983627377077937,0.018827560542903864,0.01348054292910299,0.04648671182505289
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,sms_raw_logit,5,0.008061654958873987,0.002227868072720135,0.006108842492316549,0.010014467425431424
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,sms_fixed_reference,5,0.6742442607879638,0.19409481201218928,0.504112656842159,0.8443758647337687
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,ranking_disagreement,5,0.48772924542427065,0.012490304130464055,0.47678101113888793,0.49867747970965337
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,support_swap_flip_rate,5,0.027000001072883605,0.060373837791535,-0.025920001029968255,0.07992000317573547
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,d0_auroc,5,0.561080002784729,0.014585999870425624,0.5482948101905397,0.5738651953789183
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,d1_auroc,5,0.5570200085639954,0.056313829997785905,0.5076587602002163,0.6063812569277744
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.8,10,worst_nuisance_auroc,5,0.5409600019454956,0.03882759715673425,0.506926112460485,0.5749938914305063
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,auroc,5,0.6212175011634826,0.01405891530514965,0.6088943185610897,0.6335406837658756
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,auprc,5,0.6068928003311157,0.01603769185327002,0.592835143610162,0.6209504570520694
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,f1,5,0.6692849397659302,0.008673699491217352,0.6616821069478533,0.676887772584007
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,brier,5,0.2409256249666214,0.003326174562552438,0.23801010441527742,0.24384114551796537
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,ece,5,0.05065978467464447,0.018732606869252686,0.03423993079131649,0.06707963855797244
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,sms_raw_logit,5,0.021384671702980994,0.005230694835175592,0.0167997655283452,0.02596957787761679
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,sms_fixed_reference,5,0.5269245564937591,0.12324126532310867,0.41889882451070015,0.6349502884768181
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,ranking_disagreement,5,0.4707468688488007,0.014265217775026304,0.4582428541585522,0.48325088353904916
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,support_swap_flip_rate,5,0.17000000178813934,0.10450777622058871,0.07839489699996297,0.26160510657631575
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,d0_auroc,5,0.6412299990653991,0.015912005540226228,0.6272825112552499,0.6551774868755483
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,d1_auroc,5,0.6043799877166748,0.029941633171691122,0.5781349890820033,0.6306249863513462
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,1,worst_nuisance_auroc,5,0.6025199890136719,0.027572750232932496,0.5783514078254675,0.6266885702018763
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,auroc,5,0.6433149933815002,0.016570235333796066,0.6287905417185617,0.6578394450444387
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,auprc,5,0.6261625170707703,0.02256213255026812,0.6063859359276643,0.6459390982138763
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,f1,5,0.6783191323280334,0.018308665834032855,0.6622708791462011,0.6943673855098658
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,brier,5,0.23664394915103912,0.0033058295508461887,0.233746261788733,0.23954163651334523
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,ece,5,0.04415623210370541,0.018180929594831287,0.028219944672178667,0.06009251953523215
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,sms_raw_logit,5,0.013278228417038917,0.0029162350200637585,0.010722035717693531,0.015834421116384303
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,sms_fixed_reference,5,0.5776113331317901,0.13870241593274696,0.4560333051095139,0.6991893611540664
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,ranking_disagreement,5,0.4437994956970215,0.0166251771608621,0.429226885399313,0.45837210599473
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,support_swap_flip_rate,5,0.2054999977350235,0.12560353942253025,0.0954036412085894,0.3155963542614576
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,d0_auroc,5,0.6763800024986267,0.034725747262225506,0.6459415429710839,0.7068184620261696
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,d1_auroc,5,0.6107999920845032,0.02491033243922226,0.5889651229874253,0.6326348611815811
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,worst_nuisance_auroc,5,0.6107999920845032,0.02491033243922226,0.5889651229874253,0.6326348611815811
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,auroc,5,0.6731724977493286,0.01512377677220691,0.6599159229171674,0.6864290725814899
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,auprc,5,0.6461550116539001,0.01534158650622095,0.6327075181721435,0.6596025051356567
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,f1,5,0.6836977481842041,0.018816629287678056,0.6672042454038968,0.7001912509645115
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,brier,5,0.23228717744350433,0.0026445271680963765,0.22996914717715058,0.23460520770985807
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,ece,5,0.06449158936738968,0.00529507695587652,0.059850249775772114,0.06913292895900723
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,sms_raw_logit,5,0.010181055776774884,0.0029043319123078287,0.007635296611399117,0.01272681494215065
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,sms_fixed_reference,5,0.5570541799068451,0.1375865775064903,0.43645422738919126,0.677654132424499
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,ranking_disagreement,5,0.4006034791469574,0.023832142059249283,0.3797136855869434,0.42149327270697134
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,support_swap_flip_rate,5,0.2775000035762787,0.0472691774215557,0.23606674274588074,0.31893326440667663
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,d0_auroc,5,0.7111199975013733,0.033468166492030604,0.6817838561208566,0.7404561388818901
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,d1_auroc,5,0.6353799939155579,0.03897032412629168,0.6012209987257353,0.6695389891053805
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,worst_nuisance_auroc,5,0.6309399962425232,0.029683373908121275,0.6049213718333629,0.6569586206516834
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,auroc,5,0.7015200018882751,0.019707000460004113,0.6842460543650891,0.7187939494114611
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,auprc,5,0.6626259922981262,0.02645648788859088,0.6394358581951289,0.6858161264011235
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,f1,5,0.6955313801765441,0.013515375120974267,0.6836846315518762,0.7073781288012121
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,brier,5,0.228273406624794,0.004537593492001262,0.22429603056386282,0.2322507826857252
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,ece,5,0.09073705449700356,0.019403530962765845,0.07372910971638715,0.10774499927761998
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,sms_raw_logit,5,0.007986200600862503,0.0017159535566082006,0.006482100991729582,0.009490300209995422
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,sms_fixed_reference,5,0.5472615122795105,0.12210417391023431,0.4402324848652123,0.6542905396938087
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,ranking_disagreement,5,0.3744404375553131,0.00720331142322798,0.3681264567051812,0.380754418405445
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,support_swap_flip_rate,5,0.27549999952316284,0.04192253928666064,0.23875327365048638,0.3122467253958393
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,d0_auroc,5,0.7514400005340576,0.03678629955309145,0.7191953872890355,0.7836846137790796
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,d1_auroc,5,0.6498800158500672,0.030307788125387904,0.623314068247624,0.6764459634525103
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,worst_nuisance_auroc,5,0.6498800158500672,0.030307788125387904,0.623314068247624,0.6764459634525103
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,auroc,5,0.5197100043296814,0.02258811157450286,0.4999106515678176,0.5395093570915451
