pair,target,confounder,method,shot,metric,mean,std
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,false_positive_c0d1,0.5225219964981079,0.005397805852030982
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,sms_raw_logit,1.1992828845977783,0.30352145327429375
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,sms_normalized_logit,1.2083968758583068,0.27182673251602874
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,support_swap_flip_rate,0.4290000021457672,0.09989994671016454
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,support_swap_error_gap,0.02900000810623169,0.02408317732735192
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,worst_support_panel_error,0.5450000047683716,0.01695582636394108
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,d0_auroc,0.41904000043869016,0.034272556510710296
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,d0_auprc,0.46452637314796447,0.04632538491073727
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,d1_auroc,0.49175999164581297,0.04691830752740331
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,d1_auprc,0.501414680480957,0.030099077472895606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,worst_nuisance_auroc,0.41904000043869016,0.034272556510710296
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,worst_nuisance_auprc,0.4521749675273895,0.025409750893952733
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,auroc,0.6957000017166137,0.04496419882228562
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,auprc,0.6816022753715515,0.03903964323141288
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,f1,0.6918055057525635,0.009446316384566165
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,brier,0.2323889136314392,0.004077099322479583
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,ece,0.10407693684101105,0.01449800237174393
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,false_positive_c0d1,0.5732437610626221,0.011395091100077446
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,sms_raw_logit,0.6290457248687744,0.07364505575493172
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,sms_normalized_logit,0.7370431423187256,0.08206261536853253
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,support_swap_flip_rate,0.21800000071525574,0.035637055168500166
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,support_swap_error_gap,0.024000006914138793,0.013416411730126032
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,worst_support_panel_error,0.39700000286102294,0.029068879565564924
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,d0_auroc,0.7618400096893311,0.0600397194056974
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,d0_auprc,0.7543029546737671,0.051184320555632455
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,d1_auroc,0.6378399968147278,0.04266109321047773
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,d1_auprc,0.639655613899231,0.04021971139454134
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,worst_nuisance_auroc,0.6378399968147278,0.04266109321047773
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,worst_nuisance_auprc,0.639655613899231,0.04021971139454134
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,auroc,0.7482400059700012,0.03949293592467682
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,auprc,0.7414478778839111,0.029620521536383847
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,f1,0.6938388586044312,0.040890513832766796
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,brier,0.22295768260955812,0.010004873370777123
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,ece,0.1377505764365196,0.027891506990436295
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,false_positive_c0d1,0.6002015709877014,0.0416673376091993
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,sms_raw_logit,0.43751906752586367,0.061413329258414535
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,sms_normalized_logit,0.5014350652694702,0.09213719764955612
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,support_swap_flip_rate,0.1310000017285347,0.02219234209885774
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,support_swap_error_gap,0.020999997854232788,0.016355437601928376
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,worst_support_panel_error,0.3730000019073486,0.024135043082203163
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,d0_auroc,0.8047200083732605,0.03724019785399496
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,d0_auprc,0.7970175981521607,0.03807015364513707
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,d1_auroc,0.70135999917984,0.05932729511356454
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,d1_auprc,0.7126231074333191,0.03564173887401334
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,worst_nuisance_auroc,0.70135999917984,0.05932729511356454
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,worst_nuisance_auprc,0.7126231074333191,0.03564173887401334
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,auroc,0.7688599944114685,0.03591612416554578
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,auprc,0.7625031352043152,0.028685789097415877
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,f1,0.7185111761093139,0.027701752631911648
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,brier,0.2166917234659195,0.008464022650153976
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,ece,0.1362590655684471,0.024561221831187783
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,false_positive_c0d1,0.6048657417297363,0.033968889866358154
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,sms_raw_logit,0.3001436561346054,0.07035426613811172
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,sms_normalized_logit,0.3056368947029114,0.08581074582329176
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,support_swap_flip_rate,0.0800000011920929,0.02236067844219765
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,support_swap_error_gap,0.01199999451637268,0.008366603863022785
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,worst_support_panel_error,0.3439999997615814,0.024083195580075583
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,d0_auroc,0.824399995803833,0.04492127890102625
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,d0_auprc,0.8168450474739075,0.05600929713334312
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,d1_auroc,0.7192000031471253,0.0585703097728399
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,d1_auprc,0.7289708495140076,0.038279509948157375
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,worst_nuisance_auroc,0.7192000031471253,0.0585703097728399
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,5,worst_nuisance_auprc,0.7268279671669007,0.03504223780009428
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,auroc,0.7710200071334838,0.03858940034465746
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,auprc,0.7661672949790954,0.03880484424974844
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,f1,0.7062470316886902,0.05143606217654888
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,brier,0.21448666453361512,0.010686464316079676
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,ece,0.13978763073682784,0.023051119221885904
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,false_positive_c0d1,0.587466585636139,0.038993687145551785
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,sms_raw_logit,0.22680790424346925,0.0723896204066634
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,sms_normalized_logit,0.21278234869241713,0.07424460781061641
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,support_swap_flip_rate,0.07000000141561032,0.0252487633492009
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,support_swap_error_gap,0.01600000262260437,0.00961769215479295
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,worst_support_panel_error,0.33799999952316284,0.024392622397319052
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,d0_auroc,0.8264000058174134,0.04378767049126539
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,d0_auprc,0.8190528392791748,0.05175286935948916
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,d1_auroc,0.7243200182914734,0.06299929716602315
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,d1_auprc,0.7369468212127686,0.05594431580995543
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,worst_nuisance_auroc,0.7243200182914734,0.06299929716602315
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,10,worst_nuisance_auprc,0.7340888738632202,0.05380044895636731
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,auroc,0.4887799918651581,0.0288977756793564
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,auprc,0.5163945555686951,0.02577572349436394
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,brier,0.2508092910051346,0.000726688630655754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,ece,0.022297483682632447,0.0056998616569056484
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,false_positive_c0d1,0.518117368221283,0.0019690576872832487
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,sms_raw_logit,0.6416293144226074,0.06146248231305592
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,sms_normalized_logit,1.0029448986053466,0.08387109500930379
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,support_swap_flip_rate,0.2409999966621399,0.05813776669220704
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,support_swap_error_gap,0.02699998617172241,0.023874673721324003
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,worst_support_panel_error,0.5139999926090241,0.031898275992990784
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,d0_auroc,0.494159996509552,0.02519777992592665
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,d0_auprc,0.5356311440467835,0.02194211436342753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,d1_auroc,0.4808799922466278,0.04306960794236983
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,d1_auprc,0.5091300129890441,0.03608569101231676
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,worst_nuisance_auroc,0.47447999715805056,0.04175969182926648
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,1,worst_nuisance_auprc,0.5052222371101379,0.028048012069724067
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,auroc,0.5009000122547149,0.03085418286870419
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,auprc,0.5141490876674653,0.03133343839606084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,brier,0.25076472461223603,0.0013168740409128382
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,ece,0.032425752654671666,0.011957876184356637
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,false_positive_c0d1,0.5167166113853454,0.003970584580946182
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,sms_raw_logit,0.6390395283699035,0.08986406203141131
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,sms_normalized_logit,1.0567443132400514,0.11115298434652443
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,support_swap_flip_rate,0.24200000017881393,0.10814342495939924
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,support_swap_error_gap,0.03199999332427979,0.021095023123861772
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,worst_support_panel_error,0.5189999938011169,0.020124615558961507
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,d0_auroc,0.4978399932384491,0.05231030699561909
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,d0_auprc,0.5217374384403228,0.03874854372631702
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,d1_auroc,0.5047999918460846,0.016235764691642385
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,d1_auprc,0.5114399671554566,0.029432868543024765
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,worst_nuisance_auroc,0.4820799946784973,0.03846182581023466
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,3,worst_nuisance_auprc,0.503082025051117,0.024368931474586582
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,auroc,0.4815999984741211,0.026020467523952928
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,auprc,0.4991142153739929,0.034226459642628757
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,brier,0.25147730112075806,0.0019071520937162382
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,ece,0.03305635005235672,0.015891401245138548
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,false_positive_c0d1,0.5174485325813294,0.004932080800092897
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,sms_raw_logit,0.6024795174598694,0.08330907398387112
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,sms_normalized_logit,1.0429837226867675,0.15265331424225606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,support_swap_flip_rate,0.2599999964237213,0.08782083146866985
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,support_swap_error_gap,0.023999983072280885,0.0210356731156536
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,worst_support_panel_error,0.504999989271164,0.01968501226662926
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,d0_auroc,0.4988800048828125,0.06942933347814584
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,d0_auprc,0.5156424343585968,0.06356304721536066
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,d1_auroc,0.4645599961280823,0.043091164780981045
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,d1_auprc,0.49206573963165284,0.02565502388606887
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,worst_nuisance_auroc,0.43823999762535093,0.0264992052344517
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,5,worst_nuisance_auprc,0.4739339351654053,0.024885812293505647
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,auroc,0.5144800007343292,0.040925010801255754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,auprc,0.5165740191936493,0.03095252905050725
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,brier,0.250149604678154,0.0014326225348103882
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,ece,0.02448551245033741,0.009259554284767114
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,false_positive_c0d1,0.5150755763053894,0.0068264338391863825
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,sms_raw_logit,0.5744820833206177,0.03892115282198933
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,sms_normalized_logit,1.0435221433639525,0.0818555068936795
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,support_swap_flip_rate,0.2870000034570694,0.1002247492077361
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,support_swap_error_gap,0.022999989986419677,0.021679470961588617
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,worst_support_panel_error,0.5119999885559082,0.02049388198741166
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,d0_auroc,0.5279200136661529,0.04300921575970321
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,d0_auprc,0.5344603419303894,0.03412220289253737
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,d1_auroc,0.4990399956703186,0.061426111886795656
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,d1_auprc,0.507362014055252,0.04125503956686272
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,worst_nuisance_auroc,0.4837599992752075,0.03444601902932999
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_mean_env,10,worst_nuisance_auprc,0.5033109188079834,0.037357966306011285
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,auroc,0.6900799989700317,0.014293596883478673
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,auprc,0.6524364471435546,0.028235618991600424
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,f1,0.6994465827941895,0.0041038700459947106
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,brier,0.2343426913022995,0.00809967619204715
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,ece,0.12179476320743561,0.037042619061663236
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,false_positive_c0d1,0.5788578271865845,0.04869595475005105
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,sms_raw_logit,0.5971520185470581,0.06250280787706977
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,sms_normalized_logit,0.8187719941139221,0.09111623818169415
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,support_swap_flip_rate,0.2290000021457672,0.05605801295076074
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,support_swap_error_gap,0.03899999260902405,0.019170290663093892
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,worst_support_panel_error,0.41399999856948855,0.016733209507069774
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,d0_auroc,0.739680004119873,0.04558456250047683
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,d0_auprc,0.6931949257850647,0.06624650893535243
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,d1_auroc,0.6397599935531616,0.05256508593656005
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,d1_auprc,0.6333418488502502,0.043596361692185844
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,worst_nuisance_auroc,0.6397599935531616,0.05256508593656005
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,1,worst_nuisance_auprc,0.6333418488502502,0.043596361692185844
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,auroc,0.761900007724762,0.030410927620319786
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,auprc,0.7457549691200256,0.022362636741450174
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,f1,0.7290631413459778,0.01682869583660877
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,brier,0.20943887531757355,0.013874780160964908
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,ece,0.10960961580276489,0.032222498607344975
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,false_positive_c0d1,0.5503113269805908,0.0518706455269664
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,sms_raw_logit,0.5371302545070649,0.06092988365032558
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,sms_normalized_logit,0.6973813533782959,0.07623652444232251
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,support_swap_flip_rate,0.2280000001192093,0.06150203476908629
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,support_swap_error_gap,0.04200000166893005,0.035106982172947644
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,worst_support_panel_error,0.3840000033378601,0.024596749133765434
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,d0_auroc,0.8175999999046326,0.030731097196990246
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,d0_auprc,0.8069958925247193,0.02727537374871234
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,d1_auroc,0.7106400012969971,0.06767074593935132
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,d1_auprc,0.7066357016563416,0.04544800608480434
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,worst_nuisance_auroc,0.7106400012969971,0.06767074593935132
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,3,worst_nuisance_auprc,0.7066357016563416,0.04544800608480434
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,auroc,0.77117999792099,0.022403837436795544
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,auprc,0.7707077860832214,0.01752610647967773
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,f1,0.7248540997505188,0.029388866518411317
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,brier,0.20431290566921234,0.01339032591295157
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,ece,0.10970748215913773,0.02055668853947121
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,false_positive_c0d1,0.5359137237071991,0.0550525223431477
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,sms_raw_logit,0.5044481158256531,0.0775975111310409
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,sms_normalized_logit,0.6398043394088745,0.0883711898258781
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,support_swap_flip_rate,0.21700000166893005,0.07504998225638233
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,support_swap_error_gap,0.04099999070167541,0.02724884497312342
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,worst_support_panel_error,0.37299999594688416,0.016807732696784577
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,d0_auroc,0.8249599933624268,0.03780326804728164
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,d0_auprc,0.8239711642265319,0.02116991101975447
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,d1_auroc,0.7224000096321106,0.040414835297510554
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,d1_auprc,0.7366199493408203,0.040583829759575044
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,worst_nuisance_auroc,0.7224000096321106,0.040414835297510554
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,5,worst_nuisance_auprc,0.7366199493408203,0.040583829759575044
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,auroc,0.7928799986839294,0.021526768284632437
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,auprc,0.7928648233413697,0.019913069472834583
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,f1,0.7404690146446228,0.01972547571728087
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,brier,0.19652256667613982,0.014344686371368386
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,ece,0.12235771864652634,0.01849148508754564
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,false_positive_c0d1,0.5194767832756042,0.0798848628085822
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,sms_raw_logit,0.43329413533210753,0.03330387052294832
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,sms_normalized_logit,0.5509293735027313,0.05728944031416299
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,support_swap_flip_rate,0.15600000321865082,0.022192338993377914
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,support_swap_error_gap,0.03399999737739563,0.00961770222555545
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,worst_support_panel_error,0.3459999978542328,0.029453353951776718
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,d0_auroc,0.8422399997711182,0.03963798186025205
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,d0_auprc,0.8409314155578613,0.04602576598744701
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,d1_auroc,0.747760009765625,0.047344352531121334
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,d1_auprc,0.7606031656265259,0.041589584835893964
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,worst_nuisance_auroc,0.746399998664856,0.045888545645346175
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_mean_env,10,worst_nuisance_auprc,0.7567120552062988,0.03608165759127057
