pair,target,confounder,method,shot,seed,temperature,threshold,metric,value
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,auroc,0.5367000102996826
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,auprc,0.5332197546958923
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,brier,0.24935750663280487
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,ece,0.02454601414501667
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,false_positive_c0d1,0.5053839683532715
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,sms_raw_logit,0.7246249318122864
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,sms_normalized_logit,1.0988128185272217
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,support_swap_flip_rate,0.26499998569488525
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,support_swap_error_gap,0.034999996423721313
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,worst_support_panel_error,0.5049999952316284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,d0_auroc,0.5260000228881836
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,d0_auprc,0.5305460691452026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,d1_auroc,0.5555999875068665
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,d1_auprc,0.5647995471954346
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,worst_nuisance_auroc,0.5260000228881836
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,2,10.0,0.1,worst_nuisance_auprc,0.5305460691452026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,auroc,0.5293999910354614
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,auprc,0.5400803089141846
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,brier,0.2492116093635559
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,ece,0.017248449847102165
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,false_positive_c0d1,0.504174530506134
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,sms_raw_logit,0.5977155566215515
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,sms_normalized_logit,0.9201210141181946
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,support_swap_flip_rate,0.25999999046325684
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,support_swap_error_gap,0.02000001072883606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,worst_support_panel_error,0.49000000953674316
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,d0_auroc,0.49799999594688416
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,d0_auprc,0.5537015199661255
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,d1_auroc,0.5784000158309937
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,d1_auprc,0.5384323000907898
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,worst_nuisance_auroc,0.49799999594688416
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,2,10.0,0.1,worst_nuisance_auprc,0.5384323000907898
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,auroc,0.5703999996185303
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,auprc,0.5657108426094055
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,brier,0.24805788695812225
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,ece,0.027463167905807495
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,false_positive_c0d1,0.500688910484314
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,sms_raw_logit,0.7345578670501709
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,sms_normalized_logit,1.1039655208587646
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,support_swap_flip_rate,0.3700000047683716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,support_swap_error_gap,0.02000001072883606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,worst_support_panel_error,0.45500001311302185
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,d0_auroc,0.5419999957084656
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,d0_auprc,0.5628251433372498
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,d1_auroc,0.6151999831199646
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,d1_auprc,0.5990572571754456
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,worst_nuisance_auroc,0.5419999957084656
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,2,10.0,0.1,worst_nuisance_auprc,0.5628251433372498
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,auroc,0.6614999771118164
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,auprc,0.6487942337989807
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,brier,0.2415606528520584
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,ece,0.08680537343025208
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,false_positive_c0d1,0.5191177129745483
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,sms_raw_logit,0.5251900553703308
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,sms_normalized_logit,0.7819138765335083
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,support_swap_flip_rate,0.19499999284744263
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,support_swap_error_gap,0.004999995231628418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,worst_support_panel_error,0.4099999964237213
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,d0_auroc,0.6895999908447266
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,d0_auprc,0.7250252962112427
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,d1_auroc,0.6384000182151794
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,d1_auprc,0.5989287495613098
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,worst_nuisance_auroc,0.6384000182151794
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,2,5.0,0.1,worst_nuisance_auprc,0.5989287495613098
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,auroc,0.7311999797821045
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,auprc,0.7279293537139893
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,f1,0.7352941036224365
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,brier,0.22316230833530426
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,ece,0.12759670615196228
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,false_positive_c0d1,0.5391241312026978
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,sms_raw_logit,0.441494345664978
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,sms_normalized_logit,0.6122207045555115
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,support_swap_flip_rate,0.1550000011920929
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,support_swap_error_gap,0.025000005960464478
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,worst_support_panel_error,0.3799999952316284
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,d0_auroc,0.7603999972343445
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,d0_auprc,0.7628999352455139
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,d1_auroc,0.7016000151634216
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,d1_auprc,0.693609356880188
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,worst_nuisance_auroc,0.7016000151634216
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,2,2.0,0.45,worst_nuisance_auprc,0.693609356880188
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,auroc,0.7384999990463257
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,auprc,0.7142735123634338
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,f1,0.7306272983551025
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,brier,0.21823592483997345
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,ece,0.13147501647472382
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,false_positive_c0d1,0.5757434964179993
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,sms_raw_logit,0.4494737386703491
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,sms_normalized_logit,0.5946488976478577
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,support_swap_flip_rate,0.16500000655651093
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,support_swap_error_gap,0.06499999761581421
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,worst_support_panel_error,0.3799999952316284
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,d0_auroc,0.7900000214576721
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,d0_auprc,0.757584810256958
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,d1_auroc,0.6859999895095825
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,d1_auprc,0.6768942475318909
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,worst_nuisance_auroc,0.6859999895095825
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,2,1.0,0.4,worst_nuisance_auprc,0.6768942475318909
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,auroc,0.7462999820709229
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,auprc,0.7150912284851074
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,f1,0.7148014307022095
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,brier,0.2155020833015442
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,ece,0.12907816469669342
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,false_positive_c0d1,0.5642721056938171
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,sms_raw_logit,0.356394499540329
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,sms_normalized_logit,0.4645951986312866
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,support_swap_flip_rate,0.12999999523162842
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,support_swap_error_gap,0.02000001072883606
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,worst_support_panel_error,0.3149999976158142
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,d0_auroc,0.7807999849319458
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,d0_auprc,0.7392383813858032
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,d1_auroc,0.7128000259399414
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,d1_auprc,0.7038805484771729
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,worst_nuisance_auroc,0.7128000259399414
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,2,1.0,0.35,worst_nuisance_auprc,0.7038805484771729
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,auroc,0.483599990606308
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,auprc,0.4999602437019348
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,brier,0.25069567561149597
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,ece,0.012940012849867344
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,false_positive_c0d1,0.5104479789733887
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,sms_raw_logit,0.9717485308647156
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,sms_normalized_logit,1.1285308599472046
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,support_swap_flip_rate,0.38999998569488525
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,support_swap_error_gap,0.050000011920928955
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,worst_support_panel_error,0.5400000214576721
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,d0_auroc,0.44600000977516174
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,d0_auprc,0.5137954354286194
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,d1_auroc,0.5188000202178955
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,d1_auprc,0.4945949912071228
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,worst_nuisance_auroc,0.44600000977516174
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,2,10.0,0.1,worst_nuisance_auprc,0.4945949912071228
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,auroc,0.44609999656677246
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,auprc,0.45492520928382874
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,brier,0.25253450870513916
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,ece,0.06766150146722794
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,false_positive_c0d1,0.5178660750389099
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,sms_raw_logit,1.0750340223312378
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,sms_normalized_logit,1.1755906343460083
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,support_swap_flip_rate,0.36500000953674316
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,support_swap_error_gap,0.014999985694885254
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,worst_support_panel_error,0.5049999952316284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,d0_auroc,0.45680001378059387
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,d0_auprc,0.4954012334346771
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,d1_auroc,0.4284000098705292
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,d1_auprc,0.4346281886100769
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,worst_nuisance_auroc,0.4284000098705292
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,2,10.0,0.1,worst_nuisance_auprc,0.4346281886100769
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,auroc,0.48019999265670776
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,auprc,0.4795601963996887
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,brier,0.251456081867218
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,ece,0.02803848870098591
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,false_positive_c0d1,0.522449254989624
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,sms_raw_logit,1.2304863929748535
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,sms_normalized_logit,1.2397912740707397
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,support_swap_flip_rate,0.4099999964237213
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,support_swap_error_gap,0.019999980926513672
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,worst_support_panel_error,0.5199999809265137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,d0_auroc,0.48159998655319214
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,d0_auprc,0.5161611437797546
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,d1_auroc,0.4659999907016754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,d1_auprc,0.4604671895503998
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,worst_nuisance_auroc,0.4659999907016754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,2,10.0,0.1,worst_nuisance_auprc,0.4604671895503998
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,auroc,0.4821000099182129
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,auprc,0.46787992119789124
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,brier,0.25074633955955505
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,ece,0.07330723106861115
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,false_positive_c0d1,0.5155008435249329
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,sms_raw_logit,1.6443513631820679
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,sms_normalized_logit,1.5207502841949463
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,support_swap_flip_rate,0.550000011920929
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,support_swap_error_gap,0.039999961853027344
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,worst_support_panel_error,0.5249999761581421
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,d0_auroc,0.4399999976158142
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,d0_auprc,0.4722273349761963
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,d1_auroc,0.5203999876976013
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,d1_auprc,0.48086899518966675
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,worst_nuisance_auroc,0.4399999976158142
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,2,10.0,0.1,worst_nuisance_auprc,0.4722273349761963
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,auroc,0.663100004196167
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,auprc,0.6342884302139282
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,f1,0.6898954510688782
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,brier,0.235104039311409
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,ece,0.09033515304327011
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,false_positive_c0d1,0.557815670967102
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,sms_raw_logit,0.6434013843536377
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,sms_normalized_logit,0.7819557189941406
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,support_swap_flip_rate,0.2549999952316284
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,support_swap_error_gap,0.014999985694885254
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,worst_support_panel_error,0.41999998688697815
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,d0_auroc,0.7120000123977661
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,d0_auprc,0.7017140984535217
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,d1_auroc,0.6168000102043152
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,d1_auprc,0.594515860080719
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,worst_nuisance_auroc,0.6168000102043152
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,1,2,2.0,0.4,worst_nuisance_auprc,0.594515860080719
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,auroc,0.7591000199317932
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,auprc,0.7364344596862793
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,f1,0.7238805890083313
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,brier,0.22035589814186096
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,ece,0.12954431772232056
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,false_positive_c0d1,0.5610563158988953
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,sms_raw_logit,0.4011823534965515
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,sms_normalized_logit,0.4663267433643341
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,support_swap_flip_rate,0.125
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,support_swap_error_gap,0.04500001668930054
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,worst_support_panel_error,0.4000000059604645
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,d0_auroc,0.7955999970436096
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,d0_auprc,0.7706364989280701
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,d1_auroc,0.7203999757766724
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,d1_auprc,0.7118528485298157
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,worst_nuisance_auroc,0.7203999757766724
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_no_negatives,3,2,2.0,0.45,worst_nuisance_auprc,0.7118528485298157
